Phi[deg],Theta[deg],dB(GainTotal)
10,-96,-9.38436
12,-96,-9.25929
14,-96,-9.11423
16,-96,-8.94803
18,-96,-8.76123
20,-96,-8.55559
22,-96,-8.33354
24,-96,-8.09766
26,-96,-7.85047
28,-96,-7.59444
30,-96,-7.33207
32,-96,-7.06613
34,-96,-6.79971
36,-96,-6.53618
38,-96,-6.27885
40,-96,-6.03068
42,-96,-5.79382
44,-96,-5.56939
46,-96,-5.3573
48,-96,-5.15643
50,-96,-4.96492
52,-96,-4.78065
54,-96,-4.60176
56,-96,-4.42711
58,-96,-4.25655
60,-96,-4.091
62,-96,-3.93226
64,-96,-3.78273
66,-96,-3.64497
68,-96,-3.52139
70,-96,-3.41389
72,-96,-3.32371
74,-96,-3.25132
76,-96,-3.19647
78,-96,-3.15821
80,-96,-3.13506
82,-96,-3.12516
84,-96,-3.12642
86,-96,-3.13671
88,-96,-3.15404
90,-96,-3.17666
-90,-94,-2.80817
-88,-94,-2.79154
-86,-94,-2.7993
-84,-94,-2.83289
-82,-94,-2.89364
-80,-94,-2.98266
-78,-94,-3.10074
-76,-94,-3.24822
-74,-94,-3.42479
-72,-94,-3.62938
-70,-94,-3.85996
-68,-94,-4.1134
-66,-94,-4.3855
-64,-94,-4.67106
-62,-94,-4.96435
-60,-94,-5.25962
-58,-94,-5.55203
-56,-94,-5.83842
-54,-94,-6.11794
-52,-94,-6.39227
-50,-94,-6.66526
-48,-94,-6.94213
-46,-94,-7.22835
-44,-94,-7.5286
-42,-94,-7.84576
-40,-94,-8.18029
-38,-94,-8.52983
-36,-94,-8.88903
-34,-94,-9.24956
-32,-94,-9.60042
-30,-94,-9.92842
-28,-94,-10.2192
-26,-94,-10.4587
-24,-94,-10.6351
-22,-94,-10.7411
-20,-94,-10.7752
-18,-94,-10.7423
-16,-94,-10.6526
-14,-94,-10.5198
-12,-94,-10.3585
-10,-94,-10.1826
-8,-94,-10.0035
-6,-94,-9.82946
-4,-94,-9.66592
-2,-94,-9.5152
0,-94,-9.37715
2,-94,-9.24961
4,-94,-9.12904
6,-94,-9.01107
8,-94,-8.89119
10,-94,-8.76526
12,-94,-8.62998
14,-94,-8.48309
16,-94,-8.32339
18,-94,-8.1506
20,-94,-7.96504
22,-94,-7.76737
24,-94,-7.55836
26,-94,-7.3389
28,-94,-7.11009
30,-94,-6.87342
32,-94,-6.63094
34,-94,-6.38534
36,-94,-6.13976
38,-94,-5.89752
40,-94,-5.66172
42,-94,-5.43477
44,-94,-5.21813
46,-94,-5.01213
48,-94,-4.81606
50,-94,-4.62844
52,-94,-4.44743
54,-94,-4.27133
56,-94,-4.09901
58,-94,-3.93019
60,-94,-3.76555
62,-94,-3.60662
64,-94,-3.45549
66,-94,-3.31452
68,-94,-3.18597
70,-94,-3.0717
72,-94,-2.97306
74,-94,-2.89075
76,-94,-2.82481
78,-94,-2.77474
80,-94,-2.73957
82,-94,-2.71796
84,-94,-2.70844
86,-94,-2.70944
88,-94,-2.71949
90,-94,-2.73731
-90,-92,-2.43696
-88,-92,-2.42083
-86,-92,-2.42865
-84,-92,-2.4618
-82,-92,-2.52151
-80,-92,-2.60881
-78,-92,-2.72441
-76,-92,-2.86857
-74,-92,-3.04099
-72,-92,-3.24062
-70,-92,-3.46555
-68,-92,-3.71285
-66,-92,-3.97857
-64,-92,-4.25784
-62,-92,-4.54528
-60,-92,-4.83549
-58,-92,-5.12386
-56,-92,-5.40734
-54,-92,-5.68495
-52,-92,-5.95805
-50,-92,-6.22998
-48,-92,-6.50531
-46,-92,-6.78885
-44,-92,-7.08462
-42,-92,-7.39501
-40,-92,-7.72017
-38,-92,-8.0577
-36,-92,-8.40257
-34,-92,-8.74722
-32,-92,-9.08183
-30,-92,-9.39481
-28,-92,-9.67361
-26,-92,-9.90588
-24,-92,-10.081
-22,-92,-10.192
-20,-92,-10.2365
-18,-92,-10.2176
-16,-92,-10.1432
-14,-92,-10.0244
-12,-92,-9.87396
-10,-92,-9.704
-8,-92,-9.52516
-6,-92,-9.34565
-4,-92,-9.17113
-2,-92,-9.00476
0,-92,-8.8476
2,-92,-8.69905
4,-92,-8.55732
6,-92,-8.41991
8,-92,-8.28409
10,-92,-8.14719
12,-92,-8.00691
14,-92,-7.86139
16,-92,-7.70922
18,-92,-7.54935
20,-92,-7.38096
22,-92,-7.20336
24,-92,-7.01604
26,-92,-6.81872
28,-92,-6.61159
30,-92,-6.39549
32,-92,-6.17209
34,-92,-5.94384
36,-92,-5.71381
38,-92,-5.48537
40,-92,-5.26168
42,-92,-5.04532
44,-92,-4.83796
46,-92,-4.64015
48,-92,-4.45142
50,-92,-4.27048
52,-92,-4.09565
54,-92,-3.92524
56,-92,-3.75806
58,-92,-3.59361
60,-92,-3.43229
62,-92,-3.2753
64,-92,-3.12444
66,-92,-2.9818
68,-92,-2.84948
70,-92,-2.72934
72,-92,-2.62281
74,-92,-2.53082
76,-92,-2.45379
78,-92,-2.39166
80,-92,-2.34401
82,-92,-2.31013
84,-92,-2.28916
86,-92,-2.28016
88,-92,-2.28222
90,-92,-2.2945
-90,-90,-2.0609
-88,-90,-2.04592
-86,-90,-2.05427
-84,-90,-2.0872
-82,-90,-2.1458
-80,-90,-2.23095
-78,-90,-2.34319
-76,-90,-2.48269
-74,-90,-2.6491
-72,-90,-2.84139
-70,-90,-3.0578
-68,-90,-3.29565
-66,-90,-3.55139
-64,-90,-3.82071
-62,-90,-4.0988
-60,-90,-4.38093
-58,-90,-4.663
-56,-90,-4.94227
-54,-90,-5.21779
-52,-90,-5.49058
-50,-90,-5.76332
-48,-90,-6.03972
-46,-90,-6.32361
-44,-90,-6.61812
-42,-90,-6.92484
-40,-90,-7.2434
-38,-90,-7.57123
-36,-90,-7.90347
-34,-90,-8.23318
-32,-90,-8.55162
-30,-90,-8.84867
-28,-90,-9.11347
-26,-90,-9.33537
-24,-90,-9.50514
-22,-90,-9.6163
-20,-90,-9.66624
-18,-90,-9.65682
-16,-90,-9.594
-14,-90,-9.48687
-12,-90,-9.34611
-10,-90,-9.18252
-8,-90,-9.00587
-6,-90,-8.82411
-4,-90,-8.64315
-2,-90,-8.46686
0,-90,-8.29733
2,-90,-8.1352
4,-90,-7.98003
6,-90,-7.83068
8,-90,-7.68559
10,-90,-7.54302
12,-90,-7.40122
14,-90,-7.25847
16,-90,-7.11307
18,-90,-6.9634
20,-90,-6.80783
22,-90,-6.64481
24,-90,-6.473
26,-90,-6.29147
28,-90,-6.09992
30,-90,-5.8989
32,-90,-5.68995
34,-90,-5.47546
36,-90,-5.25853
38,-90,-5.04252
40,-90,-4.83062
42,-90,-4.62544
44,-90,-4.42867
46,-90,-4.24093
48,-90,-4.06179
50,-90,-3.89004
52,-90,-3.72398
54,-90,-3.56186
56,-90,-3.40231
58,-90,-3.24461
60,-90,-3.08882
62,-90,-2.93579
64,-90,-2.78698
66,-90,-2.64423
68,-90,-2.50947
70,-90,-2.38453
72,-90,-2.27095
74,-90,-2.16991
76,-90,-2.08221
78,-90,-2.00831
80,-90,-1.94835
82,-90,-1.90227
84,-90,-1.86986
86,-90,-1.85079
88,-90,-1.8447
90,-90,-1.85119
-90,-88,-1.68016
-88,-88,-1.66678
-86,-88,-1.67593
-84,-88,-1.7087
-82,-88,-1.76599
-80,-88,-1.84846
-78,-88,-1.95649
-76,-88,-2.09009
-74,-88,-2.24882
-72,-88,-2.43171
-70,-88,-2.63713
-68,-88,-2.86274
-66,-88,-3.1055
-64,-88,-3.36177
-62,-88,-3.62755
-60,-88,-3.89893
-58,-88,-4.17257
-56,-88,-4.44619
-54,-88,-4.719
-52,-88,-4.99168
-50,-88,-5.26623
-48,-88,-5.54535
-46,-88,-5.83175
-44,-88,-6.12743
-42,-88,-6.43304
-40,-88,-6.74752
-38,-88,-7.06791
-36,-88,-7.38943
-34,-88,-7.70563
-32,-88,-8.00867
-30,-88,-8.28976
-28,-88,-8.53964
-26,-88,-8.74931
-24,-88,-8.91096
-22,-88,-9.01897
-20,-88,-9.07083
-18,-88,-9.06763
-16,-88,-9.01394
-14,-88,-8.9171
-12,-88,-8.7861
-10,-88,-8.63037
-8,-88,-8.45878
-6,-88,-8.27893
-4,-88,-8.09682
-2,-88,-7.91681
0,-88,-7.7417
2,-88,-7.57302
4,-88,-7.41126
6,-88,-7.25614
8,-88,-7.10683
10,-88,-6.96211
12,-88,-6.82048
14,-88,-6.68022
16,-88,-6.53945
18,-88,-6.39617
20,-88,-6.24832
22,-88,-6.09392
24,-88,-5.93128
26,-88,-5.75922
28,-88,-5.57737
30,-88,-5.38626
32,-88,-5.18748
34,-88,-4.9835
36,-88,-4.7774
38,-88,-4.57252
40,-88,-4.37197
42,-88,-4.17825
44,-88,-3.99294
46,-88,-3.81657
48,-88,-3.64864
50,-88,-3.48786
52,-88,-3.33243
54,-88,-3.1805
56,-88,-3.03045
58,-88,-2.8813
60,-88,-2.73276
62,-88,-2.58532
64,-88,-2.44011
66,-88,-2.29867
68,-88,-2.16279
70,-88,-2.03426
72,-88,-1.91475
74,-88,-1.8057
76,-88,-1.70832
78,-88,-1.62357
80,-88,-1.55219
82,-88,-1.49476
84,-88,-1.45168
86,-88,-1.4232
88,-88,-1.40948
90,-88,-1.41049
-90,-86,-1.29465
-88,-86,-1.28311
-86,-86,-1.29317
-84,-86,-1.32572
-82,-86,-1.38145
-80,-86,-1.46077
-78,-86,-1.56387
-76,-86,-1.6906
-74,-86,-1.84043
-72,-86,-2.01242
-70,-86,-2.20513
-68,-86,-2.41662
-66,-86,-2.64438
-64,-86,-2.88554
-62,-86,-3.137
-60,-86,-3.39577
-58,-86,-3.65931
-56,-86,-3.92596
-54,-86,-4.19508
-52,-86,-4.46713
-50,-86,-4.74342
-48,-86,-5.02566
-46,-86,-5.31539
-44,-86,-5.61344
-42,-86,-5.91941
-40,-86,-6.23147
-38,-86,-6.54619
-36,-86,-6.85873
-34,-86,-7.16299
-32,-86,-7.45192
-30,-86,-7.71789
-28,-86,-7.95311
-26,-86,-8.15017
-24,-86,-8.30267
-22,-86,-8.40603
-20,-86,-8.4581
-18,-86,-8.4596
-16,-86,-8.4141
-14,-86,-8.32754
-12,-86,-8.20741
-10,-86,-8.06185
-8,-86,-7.8988
-6,-86,-7.72534
-4,-86,-7.54735
-2,-86,-7.36939
0,-86,-7.19469
2,-86,-7.02529
4,-86,-6.86223
6,-86,-6.70572
8,-86,-6.55533
10,-86,-6.41011
12,-86,-6.26867
14,-86,-6.12932
16,-86,-5.9901
18,-86,-5.8489
20,-86,-5.70356
22,-86,-5.55208
24,-86,-5.3928
26,-86,-5.22469
28,-86,-5.04752
30,-86,-4.86203
32,-86,-4.66995
34,-86,-4.4738
36,-86,-4.27664
38,-86,-4.08169
40,-86,-3.89186
42,-86,-3.70944
44,-86,-3.5358
46,-86,-3.37127
48,-86,-3.21522
50,-86,-3.0662
52,-86,-2.9223
54,-86,-2.78146
56,-86,-2.64188
58,-86,-2.50225
60,-86,-2.36198
62,-86,-2.22119
64,-86,-2.08066
66,-86,-1.9417
68,-86,-1.80591
70,-86,-1.67508
72,-86,-1.55099
74,-86,-1.43538
76,-86,-1.32985
78,-86,-1.23586
80,-86,-1.15471
82,-86,-1.08754
84,-86,-1.03533
86,-86,-0.998844
88,-86,-0.978624
90,-86,-0.974969
-90,-84,-0.90356
-88,-84,-0.894015
-86,-84,-0.905038
-84,-84,-0.937308
-82,-84,-0.991277
-80,-84,-1.06716
-78,-84,-1.16491
-76,-84,-1.28423
-74,-84,-1.42455
-72,-84,-1.58498
-70,-84,-1.76428
-68,-84,-1.9609
-66,-84,-2.17292
-64,-84,-2.3982
-62,-84,-2.63454
-60,-84,-2.87983
-58,-84,-3.13235
-56,-84,-3.39099
-54,-84,-3.65531
-52,-84,-3.92559
-50,-84,-4.20254
-48,-84,-4.48698
-46,-84,-4.77938
-44,-84,-5.07946
-42,-84,-5.38587
-40,-84,-5.69597
-38,-84,-6.0059
-36,-84,-6.31067
-34,-84,-6.60445
-32,-84,-6.88086
-30,-84,-7.13331
-28,-84,-7.35531
-26,-84,-7.54089
-24,-84,-7.68503
-22,-84,-7.78418
-20,-84,-7.83671
-18,-84,-7.84322
-16,-84,-7.80654
-14,-84,-7.73147
-12,-84,-7.62421
-10,-84,-7.49165
-8,-84,-7.34073
-6,-84,-7.17787
-4,-84,-7.00863
-2,-84,-6.83747
0,-84,-6.66776
2,-84,-6.50176
4,-84,-6.34078
6,-84,-6.18529
8,-84,-6.03505
10,-84,-5.88926
12,-84,-5.74668
14,-84,-5.6057
16,-84,-5.46448
18,-84,-5.32106
20,-84,-5.17351
22,-84,-5.0201
24,-84,-4.85952
26,-84,-4.69108
28,-84,-4.51489
30,-84,-4.33194
32,-84,-4.14408
34,-84,-3.95383
36,-84,-3.76414
38,-84,-3.57799
40,-84,-3.39803
42,-84,-3.22625
44,-84,-3.06376
46,-84,-2.91066
48,-84,-2.76614
50,-84,-2.6286
52,-84,-2.496
54,-84,-2.3661
56,-84,-2.2369
58,-84,-2.10684
60,-84,-1.97499
62,-84,-1.84117
64,-84,-1.70585
66,-84,-1.57009
68,-84,-1.43538
70,-84,-1.30349
72,-84,-1.17635
74,-84,-1.05596
76,-84,-0.944271
78,-84,-0.843204
80,-84,-0.754543
82,-84,-0.679914
84,-84,-0.620735
86,-84,-0.578169
88,-84,-0.553075
90,-84,-0.545965
-90,-82,-0.505129
-88,-82,-0.49775
-86,-82,-0.509843
-84,-82,-0.541888
-82,-82,-0.594127
-80,-82,-0.666572
-78,-82,-0.759015
-76,-82,-0.871041
-74,-82,-1.00204
-72,-82,-1.1512
-70,-82,-1.31751
-68,-82,-1.49978
-66,-82,-1.69663
-64,-82,-1.90661
-62,-82,-2.12827
-60,-82,-2.36029
-58,-82,-2.60163
-56,-82,-2.85165
-54,-82,-3.11009
-52,-82,-3.37707
-50,-82,-3.65282
-48,-82,-3.93743
-46,-82,-4.2305
-44,-82,-4.53085
-42,-82,-4.83631
-40,-82,-5.14363
-38,-82,-5.44855
-36,-82,-5.74601
-34,-82,-6.03044
-32,-82,-6.29604
-30,-82,-6.53713
-28,-82,-6.74834
-26,-82,-6.92497
-24,-82,-7.06319
-22,-82,-7.1604
-20,-82,-7.21546
-18,-82,-7.22893
-16,-82,-7.20308
-14,-82,-7.14174
-12,-82,-7.0499
-10,-82,-6.93329
-8,-82,-6.79779
-6,-82,-6.64905
-4,-82,-6.49207
-2,-82,-6.33105
0,-82,-6.16922
2,-82,-6.00889
4,-82,-5.85143
6,-82,-5.69744
8,-82,-5.54685
10,-82,-5.39904
12,-82,-5.25296
14,-82,-5.10728
16,-82,-4.96049
18,-82,-4.81103
20,-82,-4.65744
22,-82,-4.49849
24,-82,-4.33337
26,-82,-4.16186
28,-82,-3.98438
30,-82,-3.80215
32,-82,-3.61705
34,-82,-3.4315
36,-82,-3.2482
38,-82,-3.06983
40,-82,-2.8987
42,-82,-2.73647
44,-82,-2.58397
46,-82,-2.4411
48,-82,-2.30686
50,-82,-2.17956
52,-82,-2.05702
54,-82,-1.93689
56,-82,-1.817
58,-82,-1.69556
60,-82,-1.57141
62,-82,-1.44409
64,-82,-1.31383
66,-82,-1.18151
68,-82,-1.04852
70,-82,-0.916647
72,-82,-0.787959
74,-82,-0.664671
76,-82,-0.549066
78,-82,-0.443402
80,-82,-0.349837
82,-82,-0.270355
84,-82,-0.206694
86,-82,-0.160278
88,-82,-0.132162
90,-82,-0.122987
-90,-80,-0.096698
-88,-80,-0.0917489
-86,-80,-0.105186
-84,-80,-0.13731
-82,-80,-0.188187
-80,-80,-0.257672
-78,-80,-0.345436
-76,-80,-0.450993
-74,-80,-0.573733
-72,-80,-0.712937
-70,-80,-0.867799
-68,-80,-1.03744
-66,-80,-1.22094
-64,-80,-1.41739
-62,-80,-1.62592
-60,-80,-1.84582
-58,-80,-2.07654
-56,-80,-2.31778
-54,-80,-2.56941
-52,-80,-2.8314
-50,-80,-3.10364
-48,-80,-3.38566
-46,-80,-3.67643
-44,-80,-3.97415
-42,-80,-4.2761
-40,-80,-4.57863
-38,-80,-4.87731
-36,-80,-5.16716
-34,-80,-5.44291
-32,-80,-5.69935
-30,-80,-5.93156
-28,-80,-6.13516
-26,-80,-6.30643
-24,-80,-6.4425
-22,-80,-6.54147
-20,-80,-6.60257
-18,-80,-6.62625
-16,-80,-6.61426
-14,-80,-6.56951
-12,-80,-6.49592
-10,-80,-6.39801
-8,-80,-6.28063
-6,-80,-6.14851
-4,-80,-6.00601
-2,-80,-5.85688
0,-80,-5.70409
2,-80,-5.54984
4,-80,-5.39555
6,-80,-5.24193
8,-80,-5.08912
10,-80,-4.93679
12,-80,-4.78429
14,-80,-4.63074
16,-80,-4.47519
18,-80,-4.31669
20,-80,-4.15438
22,-80,-3.98767
24,-80,-3.81627
26,-80,-3.64037
28,-80,-3.46067
30,-80,-3.27845
32,-80,-3.09552
34,-80,-2.91406
36,-80,-2.73644
38,-80,-2.56495
40,-80,-2.40153
42,-80,-2.2475
44,-80,-2.10344
46,-80,-1.96906
48,-80,-1.84325
50,-80,-1.72422
52,-80,-1.60975
54,-80,-1.49741
56,-80,-1.38492
58,-80,-1.27037
60,-80,-1.1524
62,-80,-1.03038
64,-80,-0.904375
66,-80,-0.775156
68,-80,-0.644073
70,-80,-0.512955
72,-80,-0.383979
74,-80,-0.259545
76,-80,-0.142158
78,-80,-0.0343201
80,-80,0.0615763
82,-80,0.143335
84,-80,0.209044
86,-80,0.257146
88,-80,0.286496
90,-80,0.29641
-90,-78,0.324702
-88,-78,0.326835
-86,-78,0.311567
-84,-78,0.278753
-82,-78,0.228457
-80,-78,0.160933
-78,-78,0.0765819
-76,-78,-0.0240814
-74,-78,-0.140469
-72,-78,-0.271951
-70,-78,-0.417882
-68,-78,-0.577623
-66,-78,-0.750567
-64,-78,-0.936163
-62,-78,-1.13395
-60,-78,-1.34357
-58,-78,-1.5648
-56,-78,-1.79752
-54,-78,-2.04164
-52,-78,-2.29703
-50,-78,-2.56328
-48,-78,-2.83962
-46,-78,-3.12463
-44,-78,-3.41616
-42,-78,-3.71126
-40,-78,-4.00622
-38,-78,-4.29671
-36,-78,-4.57801
-34,-78,-4.84533
-32,-78,-5.09405
-30,-78,-5.31998
-28,-78,-5.51948
-26,-78,-5.68961
-24,-78,-5.8281
-22,-78,-5.93345
-20,-78,-6.00501
-18,-78,-6.04296
-16,-78,-6.04845
-14,-78,-6.02348
-12,-78,-5.97086
-10,-78,-5.89399
-8,-78,-5.79661
-6,-78,-5.68252
-4,-78,-5.55535
-2,-78,-5.41832
0,-78,-5.27411
2,-78,-5.12479
4,-78,-4.97185
6,-78,-4.81621
8,-78,-4.65838
10,-78,-4.49851
12,-78,-4.33654
14,-78,-4.17228
16,-78,-4.00548
18,-78,-3.83592
20,-78,-3.66344
22,-78,-3.48803
24,-78,-3.30988
26,-78,-3.12948
28,-78,-2.94764
30,-78,-2.76558
32,-78,-2.58488
34,-78,-2.40737
36,-78,-2.23502
38,-78,-2.06968
40,-78,-1.91291
42,-78,-1.76572
44,-78,-1.62844
46,-78,-1.50063
48,-78,-1.38111
50,-78,-1.26808
52,-78,-1.15928
54,-78,-1.05229
56,-78,-0.944794
58,-78,-0.834812
60,-78,-0.720931
62,-78,-0.602425
64,-78,-0.479306
66,-78,-0.352309
68,-78,-0.222803
70,-78,-0.092678
72,-78,0.035788
74,-78,0.160072
76,-78,0.277541
78,-78,0.385573
80,-78,0.481676
82,-78,0.563582
84,-78,0.629335
86,-78,0.677361
88,-78,0.706517
90,-78,0.716133
-90,-76,0.761231
-88,-76,0.760088
-86,-76,0.74233
-84,-76,0.707936
-82,-76,0.657066
-80,-76,0.590036
-78,-76,0.507282
-76,-76,0.409324
-74,-76,0.29672
-72,-76,0.170041
-70,-76,0.0298384
-68,-76,-0.12338
-66,-76,-0.289165
-64,-76,-0.467146
-62,-76,-0.65704
-60,-76,-0.858657
-58,-76,-1.07188
-56,-76,-1.29664
-54,-76,-1.53281
-52,-76,-1.78014
-50,-76,-2.03809
-48,-76,-2.30569
-46,-76,-2.5814
-44,-76,-2.86304
-42,-76,-3.14775
-40,-76,-3.43206
-38,-76,-3.71205
-36,-76,-3.98353
-34,-76,-4.24234
-32,-76,-4.48455
-30,-76,-4.70662
-28,-76,-4.90554
-26,-76,-5.07882
-24,-76,-5.22449
-22,-76,-5.34114
-20,-76,-5.4279
-18,-76,-5.48446
-16,-76,-5.51119
-14,-76,-5.50911
-12,-76,-5.4799
-10,-76,-5.42579
-8,-76,-5.34944
-6,-76,-5.25369
-4,-76,-5.14143
-2,-76,-5.01537
0,-76,-4.87793
2,-76,-4.73115
4,-76,-4.5767
6,-76,-4.41593
8,-76,-4.24989
10,-76,-4.07944
12,-76,-3.9053
14,-76,-3.72812
16,-76,-3.54848
18,-76,-3.36689
20,-76,-3.18387
22,-76,-2.99989
24,-76,-2.81548
26,-76,-2.63126
28,-76,-2.44803
30,-76,-2.2668
32,-76,-2.08879
34,-76,-1.91543
36,-76,-1.74822
38,-76,-1.58857
40,-76,-1.43764
42,-76,-1.29613
44,-76,-1.16415
46,-76,-1.04115
48,-76,-0.925909
50,-76,-0.816616
52,-76,-0.711069
54,-76,-0.606895
56,-76,-0.50181
58,-76,-0.393873
60,-76,-0.281694
62,-76,-0.164575
64,-76,-0.0425701
66,-76,0.0835321
68,-76,0.212289
70,-76,0.341727
72,-76,0.469492
74,-76,0.592993
76,-76,0.709556
78,-76,0.816549
80,-76,0.911497
82,-76,0.992178
84,-76,1.0567
86,-76,1.10355
88,-76,1.13165
90,-76,1.14039
-90,-74,1.21284
-88,-74,1.20801
-86,-74,1.18705
-84,-74,1.15006
-82,-74,1.09724
-80,-74,1.02897
-78,-74,0.945687
-76,-74,0.847911
-74,-74,0.736194
-72,-74,0.611093
-70,-74,0.473147
-68,-74,0.322854
-66,-74,0.160658
-64,-74,-0.0130703
-62,-74,-0.198033
-60,-74,-0.394007
-58,-74,-0.600824
-56,-74,-0.818326
-54,-74,-1.0463
-52,-74,-1.2844
-50,-74,-1.53201
-48,-74,-1.78814
-46,-74,-2.05137
-44,-74,-2.31974
-42,-74,-2.59077
-40,-74,-2.86153
-38,-74,-3.12879
-36,-74,-3.38915
-34,-74,-3.63924
-32,-74,-3.87588
-30,-74,-4.09619
-28,-74,-4.2976
-26,-74,-4.4779
-24,-74,-4.63514
-22,-74,-4.76764
-20,-74,-4.87403
-18,-74,-4.95325
-16,-74,-5.00469
-14,-74,-5.02824
-12,-74,-5.02435
-10,-74,-4.99405
-8,-74,-4.9389
-6,-74,-4.86081
-4,-74,-4.76199
-2,-74,-4.64471
0,-74,-4.51128
2,-74,-4.36389
4,-74,-4.20462
6,-74,-4.03541
8,-74,-3.85813
10,-74,-3.67452
12,-74,-3.48624
14,-74,-3.29483
16,-74,-3.1017
18,-74,-2.90808
20,-74,-2.71499
22,-74,-2.52329
24,-74,-2.33368
26,-74,-2.14678
28,-74,-1.96323
30,-74,-1.78373
32,-74,-1.60911
34,-74,-1.44033
36,-74,-1.2784
38,-74,-1.12429
40,-74,-0.978738
42,-74,-0.842155
44,-74,-0.714442
46,-74,-0.594925
48,-74,-0.482342
50,-74,-0.374921
52,-74,-0.270528
54,-74,-0.166886
56,-74,-0.0618195
58,-74,0.0464957
60,-74,0.159327
62,-74,0.277243
64,-74,0.400057
66,-74,0.526848
68,-74,0.656054
70,-74,0.785605
72,-74,0.913084
74,-74,1.03588
76,-74,1.15136
78,-74,1.25695
80,-74,1.35027
82,-74,1.42924
84,-74,1.49209
86,-74,1.53743
88,-74,1.56427
90,-74,1.57206
-90,-72,1.6761
-88,-72,1.66734
-86,-72,1.64261
-84,-72,1.60207
-82,-72,1.546
-80,-72,1.47478
-78,-72,1.38888
-76,-72,1.28883
-74,-72,1.17521
-72,-72,1.04862
-70,-72,0.909675
-68,-72,0.758976
-66,-72,0.597099
-64,-72,0.424574
-62,-72,0.241875
-60,-72,0.0494153
-58,-72,-0.152448
-56,-72,-0.363383
-54,-72,-0.583042
-52,-72,-0.810989
-50,-72,-1.04662
-48,-72,-1.28911
-46,-72,-1.53727
-44,-72,-1.78963
-42,-72,-2.04433
-40,-72,-2.29923
-38,-72,-2.55199
-36,-72,-2.80018
-34,-72,-3.04134
-32,-72,-3.2731
-30,-72,-3.49322
-28,-72,-3.6995
-26,-72,-3.88982
-24,-72,-4.06203
-22,-72,-4.214
-20,-72,-4.34357
-18,-72,-4.44868
-16,-72,-4.52755
-14,-72,-4.57873
-12,-72,-4.60136
-10,-72,-4.59519
-8,-72,-4.56063
-6,-72,-4.49874
-4,-72,-4.41113
-2,-72,-4.29983
0,-72,-4.16721
2,-72,-4.01588
4,-72,-3.84855
6,-72,-3.66805
8,-72,-3.47718
10,-72,-3.27872
12,-72,-3.0753
14,-72,-2.86936
16,-72,-2.66303
18,-72,-2.45812
20,-72,-2.25605
22,-72,-2.05789
24,-72,-1.86438
26,-72,-1.67606
28,-72,-1.4933
30,-72,-1.31649
32,-72,-1.14603
34,-72,-0.982397
36,-72,-0.82613
38,-72,-0.677729
40,-72,-0.537547
42,-72,-0.40566
44,-72,-0.28174
46,-72,-0.164978
48,-72,-0.054064
50,-72,0.0527481
52,-72,0.157507
54,-72,0.262361
56,-72,0.36932
58,-72,0.480019
60,-72,0.59552
62,-72,0.716179
64,-72,0.841599
66,-72,0.97067
68,-72,1.10168
70,-72,1.23244
72,-72,1.3605
74,-72,1.48326
76,-72,1.59814
78,-72,1.70272
80,-72,1.79475
82,-72,1.87231
84,-72,1.93379
86,-72,1.97793
88,-72,2.00385
90,-72,2.01105
-90,-70,2.1437
-88,-70,2.13108
-86,-70,2.1023
-84,-70,2.05759
-82,-70,1.99728
-80,-70,1.92179
-78,-70,1.83161
-76,-70,1.72731
-74,-70,1.60955
-72,-70,1.47903
-70,-70,1.33652
-68,-70,1.18281
-66,-70,1.01873
-64,-70,0.845072
-62,-70,0.66262
-60,-70,0.472086
-58,-70,0.274109
-56,-70,0.0692571
-54,-70,-0.141963
-52,-70,-0.359066
-50,-70,-0.581539
-48,-70,-0.80879
-46,-70,-1.0401
-44,-70,-1.27458
-42,-70,-1.5112
-40,-70,-1.74875
-38,-70,-1.98592
-36,-70,-2.22131
-34,-70,-2.45344
-32,-70,-2.68078
-30,-70,-2.90165
-28,-70,-3.1142
-26,-70,-3.31632
-24,-70,-3.50556
-22,-70,-3.67913
-20,-70,-3.83399
-18,-70,-3.9669
-16,-70,-4.0747
-14,-70,-4.15449
-12,-70,-4.20392
-10,-70,-4.22138
-8,-70,-4.20615
-6,-70,-4.15846
-4,-70,-4.07948
-2,-70,-3.97122
0,-70,-3.83638
2,-70,-3.67822
4,-70,-3.50035
6,-70,-3.30664
8,-70,-3.10097
10,-70,-2.88716
12,-70,-2.66876
14,-70,-2.44897
16,-70,-2.23054
18,-70,-2.01568
20,-70,-1.80606
22,-70,-1.60285
24,-70,-1.40677
26,-70,-1.21818
28,-70,-1.03725
30,-70,-0.863994
32,-70,-0.698428
34,-70,-0.540589
36,-70,-0.390543
38,-70,-0.248339
40,-70,-0.113917
42,-70,0.0129973
44,-70,0.132997
46,-70,0.247067
48,-70,0.356599
50,-70,0.463337
52,-70,0.569248
54,-70,0.676331
56,-70,0.786393
58,-70,0.900825
60,-70,1.02042
62,-70,1.14526
64,-70,1.27468
66,-70,1.40735
68,-70,1.54137
70,-70,1.67446
72,-70,1.80412
74,-70,1.92778
76,-70,2.04297
78,-70,2.14737
80,-70,2.23893
82,-70,2.31587
84,-70,2.37675
86,-70,2.42042
88,-70,2.44611
90,-70,2.45332
-90,-68,2.605
-88,-68,2.58891
-86,-68,2.55621
-84,-68,2.50718
-82,-68,2.44221
-80,-68,2.36174
-78,-68,2.26635
