Phi[deg],Theta[deg],dB(GainTotal)
-42,-76,-2.19596
-40,-76,-2.37561
-38,-76,-2.58551
-36,-76,-2.82223
-34,-76,-3.08239
-32,-76,-3.36295
-30,-76,-3.6615
-28,-76,-3.97642
-26,-76,-4.30686
-24,-76,-4.65257
-22,-76,-5.01347
-20,-76,-5.38903
-18,-76,-5.77746
-16,-76,-6.17457
-14,-76,-6.57252
-12,-76,-6.95838
-10,-76,-7.31304
-8,-76,-7.61107
-6,-76,-7.8227
-4,-76,-7.91881
-2,-76,-7.87835
0,-76,-7.69532
2,-76,-7.38145
4,-76,-6.96277
6,-76,-6.47225
8,-76,-5.94249
10,-76,-5.40112
12,-76,-4.86898
14,-76,-4.36036
16,-76,-3.8841
18,-76,-3.44483
20,-76,-3.04416
22,-76,-2.68156
24,-76,-2.35513
26,-76,-2.06215
28,-76,-1.79956
30,-76,-1.56429
32,-76,-1.35359
34,-76,-1.16514
36,-76,-0.997148
38,-76,-0.848339
40,-76,-0.717798
42,-76,-0.604792
44,-76,-0.508549
46,-76,-0.428047
48,-76,-0.361853
50,-76,-0.308034
52,-76,-0.264168
54,-76,-0.22745
56,-76,-0.194876
58,-76,-0.163494
60,-76,-0.130674
62,-76,-0.0943653
64,-76,-0.0532892
66,-76,-0.00704607
68,-76,0.0438812
70,-76,0.0982213
72,-76,0.154084
74,-76,0.20917
76,-76,0.260999
78,-76,0.307112
80,-76,0.345251
82,-76,0.373492
84,-76,0.390343
86,-76,0.39481
88,-76,0.386428
90,-76,0.365278
-90,-74,-3.16937
-88,-74,-3.18674
-86,-74,-3.17907
-84,-74,-3.14626
-82,-74,-3.08904
-80,-74,-3.00889
-78,-74,-2.90793
-76,-74,-2.7888
-74,-74,-2.65456
-72,-74,-2.5086
-70,-74,-2.35458
-68,-74,-2.19643
-66,-74,-2.03832
-64,-74,-1.88467
-62,-74,-1.74006
-60,-74,-1.60916
-58,-74,-1.49661
-56,-74,-1.40683
-54,-74,-1.34382
-52,-74,-1.31098
-50,-74,-1.31096
-48,-74,-1.3455
-46,-74,-1.41537
-44,-74,-1.52039
-42,-74,-1.65946
-40,-74,-1.83076
-38,-74,-2.03193
-36,-74,-2.26034
-34,-74,-2.51343
-32,-74,-2.78896
-30,-74,-3.08522
-28,-74,-3.40114
-26,-74,-3.73622
-24,-74,-4.09025
-22,-74,-4.4629
-20,-74,-4.85302
-18,-74,-5.25779
-16,-74,-5.67162
-14,-74,-6.08492
-12,-74,-6.48276
-10,-74,-6.84413
-8,-74,-7.14224
-6,-74,-7.34722
-4,-74,-7.43157
-2,-74,-7.37748
0,-74,-7.18278
2,-74,-6.86206
4,-74,-6.44237
6,-74,-5.95598
8,-74,-5.43381
10,-74,-4.90163
12,-74,-4.37874
14,-74,-3.87841
16,-74,-3.4089
18,-74,-2.97467
20,-74,-2.57735
22,-74,-2.21663
24,-74,-1.89089
26,-74,-1.59768
28,-74,-1.33419
30,-74,-1.09753
32,-74,-0.885043
34,-74,-0.694444
36,-74,-0.523926
38,-74,-0.372155
40,-74,-0.238176
42,-74,-0.121255
44,-74,-0.0206843
46,-74,0.0644151
48,-74,0.135255
50,-74,0.193481
52,-74,0.241191
54,-74,0.280868
56,-74,0.315238
58,-74,0.347059
60,-74,0.378884
62,-74,0.41282
64,-74,0.450331
66,-74,0.492112
68,-74,0.538039
70,-74,0.587228
72,-74,0.638159
74,-74,0.688852
76,-74,0.737075
78,-74,0.780538
80,-74,0.817076
82,-74,0.844785
84,-74,0.862134
86,-74,0.868038
88,-74,0.861902
90,-74,0.843648
-90,-72,-2.31883
-88,-72,-2.33384
-86,-72,-2.32776
-84,-72,-2.3007
-82,-72,-2.25345
-80,-72,-2.18748
-78,-72,-2.10473
-76,-72,-2.00751
-74,-72,-1.8984
-72,-72,-1.78014
-70,-72,-1.65562
-68,-72,-1.52789
-66,-72,-1.40018
-64,-72,-1.27597
-62,-72,-1.15895
-60,-72,-1.05299
-58,-72,-0.962102
-56,-72,-0.890224
-54,-72,-0.841086
-52,-72,-0.81801
-50,-72,-0.823731
-48,-72,-0.860257
-46,-72,-0.928777
-44,-72,-1.02964
-42,-72,-1.16243
-40,-72,-1.32603
-38,-72,-1.51889
-36,-72,-1.73922
-34,-72,-1.98525
-32,-72,-2.25547
-30,-72,-2.54878
-28,-72,-2.86453
-26,-72,-3.20242
-24,-72,-3.56218
-22,-72,-3.94317
-20,-72,-4.3436
-18,-72,-4.75974
-16,-72,-5.18482
-14,-72,-5.60776
-12,-72,-6.01216
-10,-72,-6.37563
-8,-72,-6.67072
-6,-72,-6.86802
-4,-72,-6.94195
-2,-72,-6.87764
0,-72,-6.67584
2,-72,-6.35293
4,-72,-5.93609
6,-72,-5.45641
8,-72,-4.94308
10,-72,-4.42017
12,-72,-3.90573
14,-72,-3.41225
16,-72,-2.94764
18,-72,-2.51635
20,-72,-2.12023
22,-72,-1.75934
24,-72,-1.43245
26,-72,-1.13756
28,-72,-0.872197
30,-72,-0.633766
32,-72,-0.419762
34,-72,-0.227952
36,-72,-0.0564764
38,-72,0.0961237
40,-72,0.230964
42,-72,0.348933
44,-72,0.45085
46,-72,0.537642
48,-72,0.610485
50,-72,0.670917
52,-72,0.720869
54,-72,0.762628
56,-72,0.798722
58,-72,0.83175
60,-72,0.864162
62,-72,0.898043
64,-72,0.934918
66,-72,0.975611
68,-72,1.02019
70,-72,1.06798
72,-72,1.11769
74,-72,1.16752
76,-72,1.21541
78,-72,1.25918
80,-72,1.29672
82,-72,1.32614
84,-72,1.34588
86,-72,1.35476
88,-72,1.35207
90,-72,1.33759
-90,-70,-1.45229
-88,-70,-1.46426
-86,-70,-1.45976
-84,-70,-1.43905
-82,-70,-1.40297
-80,-70,-1.35286
-78,-70,-1.2904
-76,-70,-1.21749
-74,-70,-1.13614
-72,-70,-1.04842
-70,-70,-0.956401
-68,-70,-0.862239
-66,-70,-0.768212
-64,-70,-0.676804
-62,-70,-0.590763
-60,-70,-0.513116
-58,-70,-0.44713
-56,-70,-0.396204
-54,-70,-0.363723
-52,-70,-0.352874
-50,-70,-0.366467
-48,-70,-0.406774
-46,-70,-0.475425
-44,-70,-0.573356
-42,-70,-0.700836
-40,-70,-0.857554
-38,-70,-1.04278
-36,-70,-1.25555
-34,-70,-1.49487
-32,-70,-1.75989
-30,-70,-2.05001
-28,-70,-2.3649
-26,-70,-2.70434
-24,-70,-3.06793
-22,-70,-3.45463
-20,-70,-3.86207
-18,-70,-4.28572
-16,-70,-4.7178
-14,-70,-5.14618
-12,-70,-5.55338
-10,-70,-5.91627
-8,-70,-6.2073
-6,-70,-6.39789
-4,-70,-6.4643
-2,-70,-6.39395
0,-70,-6.18948
2,-70,-5.86805
4,-70,-5.45633
6,-70,-4.98406
8,-70,-4.47888
10,-70,-3.96353
12,-70,-3.45515
14,-70,-2.96575
16,-70,-2.50317
18,-70,-2.07202
20,-70,-1.67456
22,-70,-1.3113
24,-70,-0.981547
26,-70,-0.683771
28,-70,-0.415936
30,-70,-0.175749
32,-70,0.0391225
34,-70,0.230885
36,-70,0.401506
38,-70,0.552664
40,-70,0.685759
42,-70,0.801984
44,-70,0.902443
46,-70,0.988283
48,-70,1.06082
50,-70,1.12165
52,-70,1.17268
54,-70,1.21609
56,-70,1.25427
58,-70,1.28968
60,-70,1.32462
62,-70,1.36105
64,-70,1.40044
66,-70,1.44357
68,-70,1.49052
70,-70,1.54067
72,-70,1.59278
74,-70,1.64515
76,-70,1.69576
78,-70,1.74251
80,-70,1.7833
82,-70,1.81626
84,-70,1.83978
86,-70,1.85263
88,-70,1.85401
90,-70,1.84356
-90,-68,-0.601245
-88,-68,-0.610166
-86,-68,-0.607337
-84,-68,-0.593128
-82,-68,-0.568365
-80,-68,-0.534217
-78,-68,-0.49207
-76,-68,-0.443405
-74,-68,-0.389695
-72,-68,-0.332354
-70,-68,-0.272725
-68,-68,-0.212129
-66,-68,-0.151948
-64,-68,-0.0937346
-62,-68,-0.039309
-60,-68,0.00917197
-58,-68,0.0492038
-56,-68,0.0779883
-54,-68,0.0925486
-52,-68,0.0898886
-50,-68,0.0671699
-48,-68,0.0218794
-46,-68,-0.0480394
-44,-68,-0.14411
-42,-68,-0.267307
-40,-68,-0.418113
-38,-68,-0.596613
-36,-68,-0.802642
-34,-68,-1.03593
-32,-68,-1.29622
-30,-68,-1.58333
-28,-68,-1.89715
-26,-68,-2.23747
-24,-68,-2.60369
-22,-68,-2.99437
-20,-68,-3.4066
-18,-68,-3.83515
-16,-68,-4.27149
-14,-68,-4.70274
-12,-68,-5.11082
-10,-68,-5.47233
-8,-68,-5.76001
-6,-68,-5.94625
-4,-68,-6.0088
-2,-68,-5.9366
0,-68,-5.73321
2,-68,-5.41573
4,-68,-5.00997
6,-68,-4.54437
8,-68,-4.04534
10,-68,-3.53471
12,-68,-3.0291
14,-68,-2.5404
16,-68,-2.0766
18,-68,-1.64267
20,-68,-1.24137
22,-68,-0.873753
24,-68,-0.539689
26,-68,-0.238163
28,-68,0.0324426
30,-68,0.274126
32,-68,0.489075
34,-68,0.679515
36,-68,0.847582
38,-68,0.995253
40,-68,1.12431
42,-68,1.23639
44,-68,1.33301
46,-68,1.41569
48,-68,1.48604
50,-68,1.54585
52,-68,1.59709
54,-68,1.64196
56,-68,1.68275
58,-68,1.72174
60,-68,1.76104
62,-68,1.80242
64,-68,1.84712
66,-68,1.89575
68,-68,1.94825
70,-68,2.00389
72,-68,2.06137
74,-68,2.11896
76,-68,2.17465
78,-68,2.22631
80,-68,2.27189
82,-68,2.30949
84,-68,2.33751
86,-68,2.35467
88,-68,2.36011
90,-68,2.35338
-90,-66,0.20634
-88,-66,0.200172
-86,-66,0.201368
-84,-66,0.209495
-82,-66,0.22379
-80,-66,0.243265
-78,-66,0.266823
-76,-66,0.293368
-74,-66,0.321894
-72,-66,0.351538
-70,-66,0.381585
-68,-66,0.411416
-66,-66,0.440416
-64,-66,0.46785
-62,-66,0.492732
-60,-66,0.513714
-58,-66,0.529024
-56,-66,0.536473
-54,-66,0.53352
-52,-66,0.517403
-50,-66,0.485304
-48,-66,0.434521
-46,-66,0.362614
-44,-66,0.267515
-42,-66,0.147582
-40,-66,0.00159317
-38,-66,-0.171303
-36,-66,-0.371675
-34,-66,-0.599899
-32,-66,-0.856234
-30,-66,-1.14085
-28,-66,-1.45379
-26,-66,-1.7948
-24,-66,-2.16306
-22,-66,-2.55675
-20,-66,-2.97247
-18,-66,-3.40445
-16,-66,-3.8436
-14,-66,-4.27659
-12,-66,-4.68508
-10,-66,-5.04576
-8,-66,-5.33187
-6,-66,-5.51671
-4,-66,-5.57906
-2,-66,-5.50862
0,-66,-5.30907
2,-66,-4.99693
4,-66,-4.59695
6,-66,-4.13648
8,-66,-3.64106
10,-66,-3.13203
12,-66,-2.6259
14,-66,-2.1347
16,-66,-1.66678
18,-66,-1.22762
20,-66,-0.820507
22,-66,-0.4471
24,-66,-0.107799
26,-66,0.197929
28,-66,0.471323
30,-66,0.71413
32,-66,0.928435
34,-66,1.11652
36,-66,1.28072
38,-66,1.42337
40,-66,1.5467
42,-66,1.65284
44,-66,1.74384
46,-66,1.8217
48,-66,1.88842
50,-66,1.9461
52,-66,1.99689
54,-66,2.04303
56,-66,2.08674
58,-66,2.13014
60,-66,2.17509
62,-66,2.22305
64,-66,2.27497
66,-66,2.33116
68,-66,2.39128
70,-66,2.45439
72,-66,2.51905
74,-66,2.58341
76,-66,2.64541
78,-66,2.70293
80,-66,2.75389
82,-66,2.79642
84,-66,2.82891
86,-66,2.8501
88,-66,2.85908
90,-66,2.85537
-90,-64,0.948994
-88,-64,0.945239
-86,-64,0.945077
-84,-64,0.948053
-82,-64,0.953494
-80,-64,0.960594
-78,-64,0.968518
-76,-64,0.976502
-74,-64,0.98393
-72,-64,0.990382
-70,-64,0.995637
-68,-64,0.999631
-66,-64,1.00235
-64,-64,1.00372
-62,-64,1.00343
-60,-64,1.00081
-58,-64,0.994718
-56,-64,0.983517
-54,-64,0.965077
-52,-64,0.936881
-50,-64,0.896169
-48,-64,0.840105
-46,-64,0.765941
-44,-64,0.671149
-42,-64,0.553511
-40,-64,0.411166
-38,-64,0.2426
-36,-64,0.0466159
-34,-64,-0.17771
-32,-64,-0.431067
-30,-64,-0.713901
-28,-64,-1.02635
-26,-64,-1.36812
-24,-64,-1.73815
-22,-64,-2.13433
-20,-64,-2.55282
-18,-64,-2.98744
-16,-64,-3.42875
-14,-64,-3.86317
-12,-64,-4.27236
-10,-64,-4.63331
-8,-64,-4.91982
-6,-64,-5.10595
-4,-64,-5.17106
-2,-64,-5.10504
0,-64,-4.91113
2,-64,-4.60491
4,-64,-4.21008
6,-64,-3.75314
8,-64,-3.2591
10,-64,-2.74919
12,-64,-2.24007
14,-64,-1.74414
16,-64,-1.27026
18,-64,-0.824446
20,-64,-0.410565
22,-64,-0.0307977
24,-64,0.313966
26,-64,0.62385
28,-64,0.899777
30,-64,1.14329
32,-64,1.35642
34,-64,1.5415
36,-64,1.70111
38,-64,1.83789
40,-64,1.95455
42,-64,2.05373
44,-64,2.13803
46,-64,2.20999
48,-64,2.27208
50,-64,2.32676
52,-64,2.37643
54,-64,2.42341
56,-64,2.46988
58,-64,2.51779
60,-64,2.56872
62,-64,2.62378
64,-64,2.68353
66,-64,2.74792
68,-64,2.81628
70,-64,2.88739
72,-64,2.9596
74,-64,3.03093
76,-64,3.09926
78,-64,3.16245
80,-64,3.21843
82,-64,3.26536
84,-64,3.30167
86,-64,3.3261
88,-64,3.33777
90,-64,3.33616
-90,-62,1.61274
-88,-62,1.61114
-86,-62,1.61012
-84,-62,1.60923
-82,-62,1.60791
-80,-62,1.60553
-78,-62,1.60148
-76,-62,1.59529
-74,-62,1.58665
-72,-62,1.57548
-70,-62,1.56194
-68,-62,1.54637
-66,-62,1.52918
-64,-62,1.51076
-62,-62,1.4913
-60,-62,1.47061
-58,-62,1.44804
-56,-62,1.42236
-54,-62,1.39178
-52,-62,1.35399
-50,-62,1.3063
-48,-62,1.24581
-46,-62,1.16955
-44,-62,1.07464
-42,-62,0.958434
-40,-62,0.818568
-38,-62,0.653019
-36,-62,0.460101
-34,-62,0.238466
-32,-62,-0.012899
-30,-62,-0.294644
-28,-62,-0.606979
-26,-62,-0.949527
-24,-62,-1.32108
-22,-62,-1.71922
-20,-62,-2.13982
-18,-62,-2.5764
-16,-62,-3.0193
-14,-62,-3.45486
-12,-62,-3.86492
-10,-62,-4.22684
-8,-62,-4.51502
-6,-62,-4.70409
-4,-62,-4.77374
-2,-62,-4.71364
0,-62,-4.52627
2,-62,-4.22619
4,-62,-3.83608
6,-62,-3.38178
8,-62,-2.88804
10,-62,-2.37617
12,-62,-1.86317
14,-62,-1.36194
16,-62,-0.881861
18,-62,-0.429481
20,-62,-0.00916205
22,-62,0.376455
24,-62,0.726084
26,-62,1.03952
28,-62,1.31744
30,-62,1.56124
32,-62,1.77287
34,-62,1.95475
36,-62,2.10961
38,-62,2.24042
40,-62,2.35025
42,-62,2.44224
44,-62,2.5195
46,-62,2.58508
48,-62,2.64195
50,-62,2.69293
52,-62,2.74071
54,-62,2.78772
56,-62,2.83614
58,-62,2.88773
60,-62,2.9438
62,-62,3.00512
64,-62,3.07185
66,-62,3.14354
68,-62,3.21918
70,-62,3.29729
72,-62,3.37599
74,-62,3.45319
76,-62,3.52672
78,-62,3.5944
80,-62,3.65422
82,-62,3.70438
84,-62,3.74336
86,-62,3.76995
88,-62,3.78328
90,-62,3.78286
-90,-60,2.1909
-88,-60,2.1913
-86,-60,2.19006
-84,-60,2.18679
-82,-60,2.18102
-80,-60,2.17229
-78,-60,2.16021
-76,-60,2.14452
-74,-60,2.12519
-72,-60,2.10239
-70,-60,2.07653
-68,-60,2.04822
-66,-60,2.01814
-64,-60,1.98696
-62,-60,1.95514
-60,-60,1.92278
-58,-60,1.88951
-56,-60,1.85437
-54,-60,1.81577
-52,-60,1.77155
-50,-60,1.71909
-48,-60,1.65547
-46,-60,1.57758
-44,-60,1.48236
-42,-60,1.36686
-40,-60,1.22843
-38,-60,1.06468
-36,-60,0.873618
-34,-60,0.653613
-32,-60,0.403439
-30,-60,0.122322
-28,-60,-0.18998
-26,-60,-0.533022
-24,-60,-0.905445
-22,-60,-1.30463
-20,-60,-1.72624
-18,-60,-2.16357
-16,-60,-2.60687
-14,-60,-3.04253
-12,-60,-3.45263
-10,-60,-3.81501
-8,-60,-4.10466
-6,-60,-4.29673
-4,-60,-4.37115
-2,-60,-4.31726
0,-60,-4.13673
2,-60,-3.84306
4,-60,-3.45801
6,-60,-3.00681
8,-60,-2.51404
10,-60,-2.00115
12,-60,-1.48551
14,-60,-0.98045
16,-60,-0.495817
18,-60,-0.0386164
20,-60,0.386393
22,-60,0.776219
24,-60,1.12927
26,-60,1.4451
28,-60,1.72418
30,-60,1.96777
32,-60,2.17777
34,-60,2.35661
36,-60,2.50713
38,-60,2.6325
40,-60,2.73607
42,-60,2.82136
44,-60,2.89189
46,-60,2.95117
48,-60,3.00257
50,-60,3.04931
52,-60,3.0943
54,-60,3.14014
56,-60,3.18899
58,-60,3.24251
60,-60,3.30177
62,-60,3.36721
64,-60,3.43867
66,-60,3.51534
68,-60,3.59593
70,-60,3.67871
72,-60,3.76164
74,-60,3.84254
76,-60,3.9192
78,-60,3.98946
80,-60,4.05136
82,-60,4.10315
84,-60,4.14338
86,-60,4.17089
88,-60,4.18486
90,-60,4.18482
-90,-58,2.68337
-88,-58,2.68568
-86,-58,2.68493
-84,-58,2.68077
-82,-58,2.67286
-80,-58,2.66089
-78,-58,2.64464
-76,-58,2.62405
-74,-58,2.59929
-72,-58,2.5707
-70,-58,2.53885
-68,-58,2.5045
-66,-58,2.46843
-64,-58,2.4314
-62,-58,2.39398
-60,-58,2.35634
-58,-58,2.3182
-56,-58,2.27868
-54,-58,2.23628
-52,-58,2.18892
-50,-58,2.13404
-48,-58,2.06871
-46,-58,1.98983
-44,-58,1.89425
-42,-58,1.77894
-40,-58,1.64108
-38,-58,1.47815
-36,-58,1.28801
-34,-58,1.06888
-32,-58,0.819454
-30,-58,0.538911
-28,-58,0.227026
-26,-58,-0.115683
-24,-58,-0.487733
-22,-58,-0.886352
-20,-58,-1.30703
-18,-58,-1.74297
-16,-58,-2.18437
-14,-58,-2.61777
-12,-58,-3.02557
-10,-58,-3.38615
-8,-58,-3.67519
-6,-58,-3.86849
-4,-58,-3.94631
-2,-58,-3.89785
0,-58,-3.72409
2,-58,-3.43755
4,-58,-3.05903
6,-58,-2.61309
8,-58,-2.124
10,-58,-1.61322
12,-58,-1.09831
14,-58,-0.592913
16,-58,-0.107192
18,-58,0.351534
20,-58,0.778219
22,-58,1.16962
24,-58,1.52392
26,-58,1.84049
28,-58,2.11962
30,-58,2.36245
32,-58,2.57077
34,-58,2.74698
36,-58,2.89391
38,-58,3.01483
40,-58,3.11323
42,-58,3.19286
44,-58,3.25752
46,-58,3.31103
48,-58,3.35707
50,-58,3.39915
52,-58,3.44041
54,-58,3.48359
56,-58,3.53088
58,-58,3.58386
60,-58,3.64347
62,-58,3.70992
64,-58,3.78281
66,-58,3.86109
68,-58,3.94327
70,-58,4.02746
72,-58,4.11152
74,-58,4.19323
76,-58,4.27036
78,-58,4.34083
80,-58,4.4027
82,-58,4.45431
84,-58,4.49426
86,-58,4.52147
88,-58,4.53515
90,-58,4.53486
-90,-56,3.09576
-88,-56,3.09992
-86,-56,3.10031
-84,-56,3.09666
-82,-56,3.08874
-80,-56,3.07636
-78,-56,3.05947
-76,-56,3.03816
-74,-56,3.0127
-72,-56,2.98358
-70,-56,2.95141
-68,-56,2.91697
-66,-56,2.88102
-64,-56,2.84426
-62,-56,2.80717
-60,-56,2.76985
-58,-56,2.73191
-56,-56,2.69244
-54,-56,2.64992
-52,-56,2.60229
-50,-56,2.54702
-48,-56,2.48126
-46,-56,2.40196
-44,-56,2.30606
-42,-56,2.19056
-40,-56,2.05267
-38,-56,1.8899
-36,-56,1.70009
-34,-56,1.4815
-32,-56,1.23282
-30,-56,0.953281
-28,-56,0.642724
-26,-56,0.301763
-24,-56,-0.0680011
-22,-56,-0.463664
-20,-56,-0.880606
-18,-56,-1.31195
-16,-56,-1.74794
-14,-56,-2.17532
-12,-56,-2.57688
-10,-56,-2.93168
-8,-56,-3.21628
-6,-56,-3.40741
-4,-56,-3.48601
-2,-56,-3.44147
0,-56,-3.27433
2,-56,-2.9962
4,-56,-2.62682
6,-56,-2.18983
8,-56,-1.7089
10,-56,-1.20514
12,-56,-0.696063
14,-56,-0.195357
16,-56,0.286664
18,-56,0.742517
20,-56,1.16698
22,-56,1.55665
24,-56,1.90954
26,-56,2.22484
28,-56,2.5027
30,-56,2.74411
32,-56,2.9507
34,-56,3.12476
36,-56,3.26903
38,-56,3.38672
40,-56,3.48135
42,-56,3.5567
44,-56,3.6167
46,-56,3.6653
48,-56,3.70638
50,-56,3.7436
52,-56,3.78029
54,-56,3.81927
56,-56,3.86281
58,-56,3.9125
60,-56,3.9692
62,-56,4.03305
64,-56,4.10353
66,-56,4.17951
68,-56,4.2594
70,-56,4.34125
72,-56,4.42292
74,-56,4.5022
76,-56,4.57692
78,-56,4.64502
80,-56,4.70466
82,-56,4.75424
84,-56,4.79243
86,-56,4.8182
88,-56,4.83082
90,-56,4.82985
-90,-54,3.43846
-88,-54,3.44433
-86,-54,3.44638
-84,-54,3.44441
-82,-54,3.43826
-80,-54,3.42787
-78,-54,3.41329
-76,-54,3.39473
-74,-54,3.37251
-72,-54,3.34715
-70,-54,3.31924
-68,-54,3.28945
-66,-54,3.25842
-64,-54,3.22666
-62,-54,3.19443
-60,-54,3.16161
-58,-54,3.12765
-56,-54,3.09146
-54,-54,3.05146
-52,-54,3.00557
-50,-54,2.95133
-48,-54,2.886
-46,-54,2.80667
-44,-54,2.71045
-42,-54,2.5945
-40,-54,2.45622
-38,-54,2.29325
-36,-54,2.10358
-34,-54,1.88559
-32,-54,1.63809
-30,-54,1.36042
-28,-54,1.05256
-26,-54,0.715236
-24,-54,0.350196
-22,-54,-0.0395367
-20,-54,-0.449243
-18,-54,-0.872014
-16,-54,-1.29817
-14,-54,-1.71472
-12,-54,-2.105
-10,-54,-2.44892
-8,-54,-2.72419
-6,-54,-2.90884
-4,-54,-2.98497
-2,-54,-2.94255
0,-54,-2.78199
2,-54,-2.51402
4,-54,-2.15715
6,-54,-1.73371
8,-54,-1.26634
10,-54,-0.775458
12,-54,-0.278126
14,-54,0.212149
16,-54,0.685115
18,-54,1.13326
20,-54,1.55128
22,-54,1.93566
24,-54,2.28428
26,-54,2.59619
28,-54,2.87137
30,-54,3.1106
32,-54,3.31535
34,-54,3.48769
36,-54,3.6302
38,-54,3.74591
40,-54,3.83821
42,-54,3.91078
44,-54,3.96749
46,-54,4.01227
48,-54,4.04904
50,-54,4.08149
52,-54,4.11302
54,-54,4.14653
56,-54,4.18436
58,-54,4.22815
60,-54,4.27881
62,-54,4.33654
64,-54,4.40083
66,-54,4.47061
68,-54,4.54433
70,-54,4.62011
72,-54,4.6959
74,-54,4.76954
76,-54,4.83896
78,-54,4.9022
80,-54,4.9575
82,-54,5.00332
84,-54,5.03841
86,-54,5.06178
88,-54,5.07274
90,-54,5.07089
-90,-52,3.72539
-88,-52,3.73274
-86,-52,3.73674
-84,-52,3.73725
-82,-52,3.73419
-80,-52,3.72757
-78,-52,3.7175
-76,-52,3.70423
-74,-52,3.68809
-72,-52,3.66954
-70,-52,3.64905
-68,-52,3.62712
-66,-52,3.60416
-64,-52,3.5804
-62,-52,3.5558
-60,-52,3.52998
-58,-52,3.50213
-56,-52,3.47099
-54,-52,3.43489
-52,-52,3.39174
-50,-52,3.33916
-48,-52,3.27458
-46,-52,3.19529
-44,-52,3.09865
-42,-52,2.98208
-40,-52,2.84322
-38,-52,2.67998
-36,-52,2.49056
-34,-52,2.27356
-32,-52,2.02798
-30,-52,1.75336
-28,-52,1.44983
-26,-52,1.1183
-24,-52,0.760675
-22,-52,0.380102
-20,-52,-0.0186064
-18,-52,-0.428532
-16,-52,-0.84013
-14,-52,-1.24076
-12,-52,-1.61444
-10,-52,-1.94217
-8,-52,-2.20312
-6,-52,-2.37704
-4,-52,-2.44758
-2,-52,-2.40571
0,-52,-2.25189
2,-52,-1.996
4,-52,-1.65506
6,-52,-1.24978
8,-52,-0.80132
10,-52,-0.328999
12,-52,0.150862
14,-52,0.625209
16,-52,1.08402
18,-52,1.51988
20,-52,1.92747
22,-52,2.30322
24,-52,2.64489
26,-52,2.95137
28,-52,3.22247
30,-52,3.45875
32,-52,3.66145
34,-52,3.83239
36,-52,3.97388
38,-52,4.08871
40,-52,4.18001
42,-52,4.25123
44,-52,4.30604
46,-52,4.34822
48,-52,4.38153
50,-52,4.40962
52,-52,4.43585
54,-52,4.46313
56,-52,4.49386
58,-52,4.52976
60,-52,4.57189
62,-52,4.62058
64,-52,4.67549
66,-52,4.73572
68,-52,4.79991
70,-52,4.86634
72,-52,4.93313
74,-52,4.99829
76,-52,5.05987
78,-52,5.11604
80,-52,5.16513
82,-52,5.2057
84,-52,5.23656
86,-52,5.25677
88,-52,5.26568
90,-52,5.26291
-90,-50,3.97234
-88,-50,3.98081
-86,-50,3.98679
-84,-50,3.99017
-82,-50,3.99092
-80,-50,3.98909
-78,-50,3.9848
-76,-50,3.97828
-74,-50,3.9698
-72,-50,3.95967
-70,-50,3.9482
-68,-50,3.93564
-66,-50,3.92211
-64,-50,3.90753
-62,-50,3.89154
-60,-50,3.87346
-58,-50,3.85224
-56,-50,3.82647
-54,-50,3.79439
-52,-50,3.75397
-50,-50,3.70293
-48,-50,3.63888
-46,-50,3.5594
-44,-50,3.4621
-42,-50,3.34473
-40,-50,3.20524
-38,-50,3.04183
-36,-50,2.85299
-34,-50,2.63758
-32,-50,2.39486
-30,-50,2.12459
-28,-50,1.82712
-26,-50,1.50356
-24,-50,1.15598
-22,-50,0.787677
-20,-50,0.403542
-18,-50,0.0104711
-16,-50,-0.382192
-14,-50,-0.762274
-12,-50,-1.11465
-10,-50,-1.42161
-8,-50,-1.66411
-6,-50,-1.82391
-4,-50,-1.88653
-2,-50,-1.84416
0,-50,-1.69743
2,-50,-1.45533
4,-50,-1.13322
6,-50,-0.749906
8,-50,-0.324761
10,-50,0.124317
12,-50,0.582011
14,-50,1.03591
16,-50,1.47638
18,-50,1.89617
20,-50,2.29004
22,-50,2.65437
24,-50,2.98682
26,-50,3.28613
28,-50,3.55191
30,-50,3.78451
32,-50,3.9849
34,-50,4.15461
36,-50,4.29565
38,-50,4.41047
40,-50,4.50188
42,-50,4.57302
44,-50,4.62724
46,-50,4.66803
48,-50,4.69895
50,-50,4.72344
52,-50,4.74473
54,-50,4.7657
56,-50,4.78875
58,-50,4.81573
60,-50,4.84782
62,-50,4.88558
64,-50,4.92894
66,-50,4.97725
68,-50,5.02944
70,-50,5.08407
72,-50,5.1395
74,-50,5.19396
76,-50,5.24571
78,-50,5.29306
80,-50,5.33449
82,-50,5.36866
84,-50,5.39445
86,-50,5.41098
88,-50,5.41765
90,-50,5.41411
-90,-48,4.19488
-88,-48,4.20399
-86,-48,4.21168
-84,-48,4.21785
-82,-48,4.22249
-80,-48,4.22566
-78,-48,4.22744
-76,-48,4.22797
-74,-48,4.2274
-72,-48,4.22587
-70,-48,4.22345
-68,-48,4.22014
-66,-48,4.21573
-64,-48,4.20983
-62,-48,4.2018
-60,-48,4.19068
-58,-48,4.17524
-56,-48,4.15394
-54,-48,4.12502
-52,-48,4.0865
-50,-48,4.03625
-48,-48,3.97211
-46,-48,3.89193
-44,-48,3.79364
-42,-48,3.67529
-40,-48,3.53518
-38,-48,3.37182
-36,-48,3.18401
-34,-48,2.9709
-32,-48,2.73203
-30,-48,2.46741
